"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TSPAN7",21.8681856546808,0.635897189890579,0.0922953185943116,6.88980979290722,5.58670355549693e-12,1.11637540594941e-10
"SPATA13",24.2411917477956,0.463123385540464,0.0672688464547679,6.88466370315822,5.79242090601447e-12,1.1562346973559e-10
"RNF7",17.142607252767,0.431772802107934,0.062725011450466,6.88358267497337,5.83656983164979e-12,1.1637918983281e-10
"LAPTM5",19.2261874948674,-0.615353584801822,0.0894051361360397,-6.88275429574308,5.87062366712062e-12,1.16932207035953e-10
"FRA10AC1",12.7360603899182,0.491549973824166,0.0714261095613172,6.88193682734722,5.90441984797379e-12,1.1747890845904e-10
"SPRY4",12.3864772467946,0.535856101143599,0.0778787958872567,6.88064183631377,5.95834868470333e-12,1.18424580087809e-10
"VTI1A",28.7459841749158,0.499841660220396,0.0726509359271217,6.88004433586102,5.98339357243205e-12,1.18794758223479e-10
"BHLHE40",12.2940046154834,-0.842334353740237,0.122503751537186,-6.87598823032407,6.15615831460993e-12,1.22093840786219e-10
"FRY",23.6558400201291,0.437788206804267,0.063708589945428,6.87172965496915,6.34280753162762e-12,1.25660932082695e-10
"FRG2",12.2792430197713,-0.48213731572496,0.0702070785338934,-6.8673604683921,6.54006674741019e-12,1.29430369084576e-10
"WBP11",13.3469712686704,0.437632007403718,0.0637403540916347,6.86585466366515,6.60943378889132e-12,1.30663421826544e-10
"CP",10.835432795597,-0.524132929662992,0.0763726521188298,-6.86283525740971,6.75070642624977e-12,1.33313843875481e-10
"CCNY",12.4996388846349,0.473112232470343,0.0689448307403949,6.86218571268673,6.78148201821667e-12,1.33778830773008e-10
"WFDC2",21.4063361910428,-0.909563165724281,0.132593905745877,-6.85976599458127,6.89734371598463e-12,1.35919540064515e-10
"SNX1",15.5347780298531,0.41582038676587,0.0606270691244775,6.85865889231955,6.95099902762515e-12,1.36831155326783e-10
"HERC4",12.8567969306614,0.433284437433724,0.0631999716385069,6.85576949167062,7.09296702015496e-12,1.39477430117904e-10
"IFNA4",13.4749849430908,-0.481124823507066,0.0702162174593711,-6.85204701870272,7.28006180264015e-12,1.4300452611046e-10
"BSG",44.1958021529121,0.47069561683441,0.0687453250923937,6.84694728262315,7.54425025929296e-12,1.48036910708332e-10
"CAMSAP2",13.2312227286577,0.423226552889489,0.06182506759151,6.84554937627934,7.61829363299149e-12,1.49331467568723e-10
"ZNF664",13.8798541716663,0.481800983331534,0.0704034952246638,6.84342420492143,7.73222441807439e-12,1.51404318129152e-10
"LCP1",13.7560109204038,-0.750430244580491,0.109685200323265,-6.8416727358734,7.8273745258958e-12,1.53105431529784e-10
"ITFG1",27.6502110520885,0.357429584906485,0.0522529023902184,6.84037763562384,7.89846890468095e-12,1.54332913001284e-10
"TLR2",11.4895214521487,-0.548453611443523,0.0801927852784809,-6.83918895620023,7.96427797357633e-12,1.55454640952591e-10
"PPP1R10",10.7033365505465,0.475048913083691,0.06954217410988,6.83109090511163,8.42713081888638e-12,1.64315730951184e-10
"FLNA",63.382989964632,0.554180483296022,0.0811335384146648,6.83047349005864,8.46348190152056e-12,1.64850809584986e-10
"MT1X",35.3134211273509,0.744125928529575,0.108962416914856,6.82919808130762,8.5390603480466e-12,1.66148025951897e-10
"HNRNPH2",15.4640044086551,0.426610965898758,0.0624740769270537,6.82860775032946,8.57426580119682e-12,1.66657788219901e-10
"OTOP1",12.6156472529218,-0.630274403375072,0.0923383208254152,-6.82570787232244,8.74928094804581e-12,1.69881106676432e-10
"PTPRD",10.6956575398222,0.490815064415678,0.071918696926106,6.82458227684483,8.81815239877567e-12,1.7103888048946e-10
"CAVIN2",17.7368742087818,0.70590367550566,0.103518797075076,6.81908692383383,9.16209549734052e-12,1.77523994851088e-10
"TBX6",8.05447013041843,-0.554441750318112,0.0813281258616844,-6.81734325540781,9.27394991756427e-12,1.79503315140805e-10
"GRK3",11.4678800319501,0.514818390983837,0.0755198220738101,6.81699687375685,9.29632867256939e-12,1.7974844906711e-10
"TERF2IP",13.2231528944866,0.465129638029345,0.0682752458566935,6.81256628508714,9.58728564655259e-12,1.85180724012327e-10
"RTL8C",39.1957909199762,0.380318548211239,0.0558285868426766,6.81225461219296,9.60808580968274e-12,1.85388967489436e-10
"IL13RA2",13.2373307483016,0.930715825274323,0.13671213817054,6.80785069803615,9.90675948065741e-12,1.90830668126039e-10
"CBX2",9.13407832927186,-0.53020748748037,0.0778824345064118,-6.80779293611731,9.91073670931276e-12,1.90830668126039e-10
"F3",32.5635897197271,0.577709400595735,0.0849492261903173,6.80064347262511,1.04152886888779e-11,2.00337320061326e-10
"H4C2",10.8174138687915,0.513952998210428,0.0756045031712308,6.7979151591859,1.06143927909963e-11,2.03955061479331e-10
"WWP1",22.1578880522799,0.468735642878267,0.0689844019334124,6.79480621330481,1.08458216213097e-11,2.08185771038085e-10
"TRIM48",10.881486791097,-0.489749877935342,0.0721047165641877,-6.79220308007682,1.10433941254462e-11,2.11758512846899e-10
"METRN",11.3822629245909,-0.507515997539116,0.0747248525881447,-6.79179657049782,1.10745639814787e-11,2.1213636844025e-10
"KRT34",14.1571066245421,-0.463643687950953,0.0682897143027565,-6.78936341562989,1.1262940230058e-11,2.154802107449e-10
"SBF2",17.7563306689981,0.399062634685778,0.0587786725661105,6.78924203735527,1.12724191526731e-11,2.154802107449e-10
"TSTD1",9.85852495025946,0.521838158424198,0.0768875698271231,6.78702889943743,1.14466286835511e-11,2.1858453783326e-10
"RPS27L",27.8137468814674,0.445428775087815,0.0656493727353207,6.78496620041832,1.16113692158373e-11,2.21501830896756e-10
"ZC3H7A",20.3456928759805,0.358153777418068,0.0527953983915578,6.78380670152,1.1704991689247e-11,2.23057843684682e-10
"STX7",18.9790049451808,0.4368231969686,0.0644854046825569,6.77398551065865,1.25282224892102e-11,2.38500235535334e-10
"NPHS2",162.136269691375,0.840335467490971,0.124060465794724,6.77359594055878,1.25620203731118e-11,2.38897867403968e-10
"CHST15",12.5918498458961,-0.572352905988431,0.0845050822081427,-6.77299981294238,1.26139115021175e-11,2.3963841728458e-10
"HNRNPU",55.7095319454943,0.440780226178272,0.0650850376621604,6.77237414329001,1.2668599993076e-11,2.40430537714746e-10
"C1QB",18.0292605754464,-0.720078891595044,0.106332834185978,-6.77193359048074,1.27072470711194e-11,2.40916905536878e-10
"RPS19BP1",13.6803644549169,0.454307758731542,0.0671052501149039,6.77007772050076,1.28713232760146e-11,2.43777856601201e-10
"WWTR1",21.8846845227852,0.424927540693297,0.0627723343621216,6.76934425031849,1.29367394163184e-11,2.44766284416723e-10
"ANXA6",15.4494243436003,0.496449097235427,0.0733517381359949,6.76806180536589,1.30519003841573e-11,2.46692915943256e-10
"CDS2",11.7813584625817,0.46775409888108,0.0692130863116041,6.75817426743847,1.39741393609564e-11,2.63854566056263e-10
"UBA2",14.4089447439006,0.535169569277179,0.0792039609923781,6.75685360393376,1.41020548723885e-11,2.659983928223e-10
"RAB1B",38.3203001039563,0.34986618727212,0.0518195684465943,6.75162294399837,1.46200421860024e-11,2.75488045427482e-10
"HERPUD1",30.0569140321073,0.617786879614957,0.0915107241526008,6.7509779354904,1.46851933357162e-11,2.76434198864794e-10
"FPR1",11.4167071122248,-0.600635783363505,0.0889816759879803,-6.75010643140324,1.47736742228669e-11,2.77817142093424e-10
"ATOX1",12.832766188924,0.451688161255116,0.0669697485762678,6.74465965391397,1.53386144821152e-11,2.88147941499553e-10
"FMR1",10.7681442897833,0.465211699348754,0.068996281076883,6.74256194809059,1.55617856135605e-11,2.92043895530754e-10
"GBP2",15.4127777991816,-0.425801260984071,0.0631676114435227,-6.74081623878993,1.57499301428573e-11,2.95275286082503e-10
"TMEM88B",17.8449319970335,-0.476398418115723,0.0706925003622281,-6.73902345616097,1.59454662183511e-11,2.98638569741263e-10
"PHLDB2",14.1103798326394,0.442438573580861,0.0656715656910643,6.73714063194723,1.6153382269209e-11,3.02226678978203e-10
"MYC",12.2612204382489,-0.549495208423197,0.0815704994984751,-6.7364453056153,1.62308349286684e-11,3.03369060121294e-10
"PGA3",8.60143954721035,-0.526060224972277,0.0781128939714076,-6.7346144564153,1.6436517584196e-11,3.06903452450014e-10
"LILRB4",8.83847724022628,-0.6065990577007,0.0900810357649119,-6.73392632033856,1.65144828277406e-11,3.08048377262613e-10
"CLSTN1",19.2077672865804,0.37066799443552,0.0550620782784681,6.73181990263649,1.67553959848189e-11,3.1222743937874e-10
"HTATSF1",9.54895499800328,0.514146495539883,0.0764774943636761,6.72284702601454,1.78207652809182e-11,3.31745916255645e-10
"SREK1",19.2015107056684,0.385378885704318,0.0573303552870702,6.72207391310608,1.79156026296518e-11,3.32985797240541e-10
"TRIM22",17.3282537592668,0.451306760514697,0.0671395413024291,6.72192201137914,1.79342943376514e-11,3.32985797240541e-10
"C5AR1",12.4655282677056,-0.482160731241559,0.0717302050836349,-6.72186466885709,1.79413553744498e-11,3.32985797240541e-10
"DLD",12.8039244466224,0.428803666047911,0.063801405763775,6.72091250834751,1.80590010663637e-11,3.34818564693183e-10
"PAX7",8.92020606437574,-0.517298498059975,0.076970088624113,-6.72077306011984,1.80762941055172e-11,3.34818564693183e-10
"NDUFB10",19.8625741506426,0.41501093146916,0.0617585308353968,6.71989643949394,1.81853761870883e-11,3.36502200965881e-10
"SRGAP1",17.0294680447157,0.39451782730597,0.0587646373941143,6.7135244051635,1.89978825331815e-11,3.51185632761229e-10
"DUSP3",14.4791950405326,0.455547945354692,0.0678898312672289,6.71010572351487,1.94483453241186e-11,3.59153874129232e-10
"SKI",22.013422204806,0.433392502291155,0.0646322445072362,6.70551526711459,2.00696906595402e-11,3.70258779625255e-10
"RAD23B",25.6636945047522,0.38756522868115,0.0578107986243699,6.70402827678241,2.02751001953004e-11,3.73675751009799e-10
"HINT1",37.6451262225605,0.472756483574386,0.0705221835940105,6.703656345867,2.03267988621952e-11,3.74255807110507e-10
"CLEC10A",7.23567999355204,-0.566574265840005,0.0845613018373643,-6.70016016226536,2.08191228347736e-11,3.8293941245989e-10
"IGF2R",22.9477806762116,0.382263946255071,0.0570593030489814,6.69941492147081,2.09255654831421e-11,3.84515058292016e-10
"ITGA2",8.55228734881178,0.54140629612707,0.0808322518960524,6.69789945754944,2.1143665009394e-11,3.88137279101019e-10
"SUPT4H1",14.0828400009483,0.472419989327441,0.0705537451849494,6.69588819259757,2.14365580681332e-11,3.93123954898648e-10
"PPP3R1",17.536727642964,0.39278532577319,0.0586624069945296,6.69569057760993,2.14655494161621e-11,3.93265867719469e-10
"SRP14",38.6114774772968,0.544509414603045,0.0813651751951875,6.69216791209283,2.19888342855269e-11,4.02239936147668e-10
"CCDC144NL",9.1861092186403,-0.570951167812269,0.0853171740614444,-6.69210125737494,2.19988551330221e-11,4.02239936147668e-10
"TRIM49D2",11.0567814554375,-0.533201598880312,0.0796970626434177,-6.6903544647056,2.22630670587796e-11,4.06669094625525e-10
"ILK",9.86422850671411,0.469513647266924,0.0702732773135697,6.68125445710872,2.36905459370359e-11,4.32317418164608e-10
"HLX",11.3754227088218,-0.564868493504172,0.0846322214530087,-6.67439048398145,2.48261787423228e-11,4.52594691081716e-10
"CSRP1",46.2178841516551,0.46286002262432,0.0693610860982811,6.67319456284855,2.5029420408768e-11,4.55850782720318e-10
"FNDC3B",33.429964260936,0.430261034583198,0.064502723380918,6.67043206908196,2.55051411234262e-11,4.64058142918268e-10
"TFG",18.4062667143092,0.366244233884258,0.0549125477387815,6.66959099451147,2.56517295988358e-11,4.66266802059781e-10
"LEPROT",58.1120519619114,0.574996660916681,0.0862185960327355,6.66905618247792,2.57453690502786e-11,4.67509626012125e-10
"SPRED1",13.909924073026,0.434565373447129,0.0652308112716637,6.66196487480915,2.70190612628043e-11,4.90157558438167e-10
"AGAP9",23.6230880167023,-0.500579731443813,0.0751494734201351,-6.66112094552203,2.71746891014869e-11,4.92497989357408e-10
"IL10RA",11.0987202021425,-0.522386384312262,0.0784440482618507,-6.65935014685253,2.75040971770764e-11,4.97980248693368e-10
"NOS3",12.0933232026326,-0.587920468926094,0.0882992867357738,-6.65826973988344,2.77069934207793e-11,5.01163446977615e-10
"GOLGB1",15.3329928493683,0.416485285163279,0.062586821890024,6.65452043395199,2.84225266863113e-11,5.13603939261234e-10
"CFDP1",16.2022968674901,0.394223945244533,0.059247896158241,6.65380495860355,2.8561111423295e-11,5.15604688562586e-10
"PHTF2",14.5113700621261,0.478641489613831,0.0719498830111414,6.6524290184004,2.8829487059376e-11,5.19942328018219e-10
"CLPS",8.27246318891241,-0.556203524783523,0.0836652151033065,-6.64796623180547,2.97170458614499e-11,5.35427669542618e-10
"LAT",11.9310900141252,-0.464594376860924,0.069940211727855,-6.6427362083019,3.07912639395792e-11,5.54242750912425e-10
"TRAK2",16.1763155264788,0.383597347541331,0.0577677254907056,6.64034016023444,3.12960052748525e-11,5.6278064296003e-10
"HES7",21.7699597662922,-0.44616898608025,0.0672116908554291,-6.63826456977478,3.17397791850287e-11,5.70206673825021e-10
"ZFYVE9",12.1393704007343,0.427031351316944,0.0643616672019419,6.63487087705614,3.24786724446264e-11,5.8291499021859e-10
"TMEM50A",12.4256930254017,0.439719614171845,0.0663040497965478,6.63186661329304,3.31468059513718e-11,5.94329939267621e-10
"ARL8B",14.4116889407167,0.446955915749041,0.0674083018940879,6.63057669738216,3.34377873818421e-11,5.98966909693714e-10
"FAM81A",9.18971214561333,0.533754224787505,0.0805530983201357,6.62611663509514,3.44632901911207e-11,6.16739576108798e-10
"STX18",25.933684695204,1.21855609057521,0.183975072414774,6.62348477204541,3.50828083046436e-11,6.27219598907367e-10
"LMO1",12.0763151937335,-0.436909631256837,0.0659697066070423,-6.62288274009386,3.52260458083874e-11,6.29172540191507e-10
"CRBN",12.0015173285485,0.468906530489806,0.0708204358615858,6.62106247702647,3.56626190254855e-11,6.36355932929203e-10
"SYDE1",12.6802880904375,0.459891595053809,0.0694930366970152,6.61780830011651,3.64563349329659e-11,6.49511557347343e-10
"ATP6AP2",21.1440217408187,0.394074292450316,0.0595480551521014,6.61775252682471,3.64700879855106e-11,6.49511557347343e-10
"PITX2",8.79687586029832,-0.521284534103496,0.0788092399855602,-6.6145103568948,3.72783560014147e-11,6.63267980240555e-10
"AGFG1",13.3928737411119,0.418509939861095,0.0632844557415899,6.61315539427251,3.76213161476989e-11,6.68727025933737e-10
"CTSS",9.54440483448492,-0.573904556196761,0.0867865124249642,-6.61283118955794,3.7703833589216e-11,6.69550611069916e-10
"GBP4",11.7542567110693,0.589218344318225,0.0891354652642111,6.61036931340058,3.83362419538242e-11,6.8012830403985e-10
"TYROBP",9.6162722579925,-0.516335099717121,0.0781440582789055,-6.60747740889344,3.90923814835087e-11,6.92878761466327e-10
"PNRC2",28.7664487897141,0.396869956511396,0.06006732822228,6.60708522015117,3.91960433980837e-11,6.94051279462336e-10
"TIMMDC1",14.162279947534,0.39449388299398,0.0597533797273357,6.60203464296277,4.0555270688307e-11,7.17432819136169e-10
"PJA2",16.0573111151245,0.429568061320351,0.0650765544799107,6.60096504422279,4.08489872625845e-11,7.21938548526136e-10
"KL",8.82877847649621,0.495195944229415,0.0750683231086535,6.59660325051715,4.20684562048663e-11,7.42781215281342e-10
"SF3B1",25.8251146690957,0.379935765335368,0.0576322720408649,6.59241344963756,4.32733465722202e-11,7.63326982814455e-10
"SPDYE16",64.7149806456042,-0.556981166442371,0.0845778293062842,-6.58542754065441,4.53578261090569e-11,7.99334489830466e-10
"MRPL20",15.293774006384,0.424500271474351,0.0645130457041247,6.58006867977109,4.70231010284643e-11,8.2789292238887e-10
"KRTAP4-7",19.7462157205949,-0.492356463723892,0.0748664703886939,-6.57646154770837,4.81775515170184e-11,8.47411989801244e-10
"PTPRC",11.5894664121023,-0.473805532441894,0.0720825342132194,-6.57309759726791,4.92791333657865e-11,8.65964941880829e-10
"H4C3",10.31422551048,0.496038214586848,0.0754674313452878,6.5728779387934,4.93519150564249e-11,8.66421096967823e-10
"P4HB",63.488375852856,0.416435160833338,0.0633600203970655,6.57252251851587,4.94699028916881e-11,8.67669273087959e-10
"ELK4",19.9312641190655,0.401599587100189,0.0611058654320198,6.57219375359258,4.95792876890519e-11,8.68764336551341e-10
"KBTBD2",14.9316764165871,0.420512496683843,0.0640041799843884,6.57007865402561,5.02886908578034e-11,8.80342085937882e-10
"DDX3Y",10.6225935302913,-0.799009205610614,0.121615885555555,-6.569941105643,5.03351668245935e-11,8.80342085937882e-10
"EWSR1",28.5850147210485,0.339944135014921,0.0517469981089829,6.56934986448826,5.05354191459309e-11,8.83009816691506e-10
"GPBP1L1",25.0329099134594,0.367419765164465,0.0559611785352872,6.56561878754543,5.18172259555836e-11,9.04552782152943e-10
"P2RY6",8.92878179649859,-0.490937726342371,0.0747870122830165,-6.56447839478485,5.22153140295886e-11,9.10642950804437e-10
"UBE2G2",15.3960799612225,0.442227993143034,0.0673763050285203,6.56355365518841,5.25403172126283e-11,9.15448238891218e-10
"ZNF93",14.1266341303037,-0.563293565647466,0.0858392853251485,-6.56218843754092,5.30237482678525e-11,9.23002293460341e-10
"SLC16A3",14.5911391432478,-0.434647479342661,0.066291375646581,-6.55662180944767,5.50403634612355e-11,9.57205719442389e-10
"HK3",14.2590544858517,-0.479819558527448,0.0732171984547335,-6.55337227665295,5.62520473824232e-11,9.77359516210666e-10
"ANKRD61",8.78847238108674,-0.524335150989617,0.0800168841011124,-6.5528064092954,5.64656985817351e-11,9.80151300709593e-10
"TPM4",34.2378850835454,0.382989945961553,0.058484452617189,6.54857708027841,5.80878736912067e-11,1.00736458742464e-09
"NKD1",13.1922701229316,0.537321594846773,0.0820907841881796,6.54545574342488,5.9314222024352e-11,1.02766888046686e-09
"MAGEA3",12.8645891237679,0.458356340039435,0.0700612010836756,6.54222783723062,6.0609070449845e-11,1.04912089766504e-09
"CDH13",14.9105464479226,0.604169216498611,0.0923578403641578,6.54161264616444,6.08589671955381e-11,1.05246198970676e-09
"TAB2",14.1557656451325,0.463267993898963,0.0709061586919997,6.53353675399755,6.4234421007352e-11,1.10979806379089e-09
"RIMBP3B",11.1814234170962,-0.599852361790672,0.0918263864481448,-6.53246180093795,6.46973015370089e-11,1.11675267503807e-09
"SHROOM4",14.009372283802,0.540940744582554,0.0828592343713294,6.52843039990396,6.64624830364389e-11,1.14615264315589e-09
"HUWE1",13.7569895558053,0.454136827664471,0.0695705119799419,6.52772007478404,6.67783480618596e-11,1.15052751632835e-09
"ACTN1",12.1598451788343,0.431907211183571,0.0661989113897706,6.5243854032668,6.82809312564674e-11,1.17532125764621e-09
"ZFP91",15.1883964504036,0.403261105388116,0.0618247642654494,6.52264687426358,6.90773642069332e-11,1.18792522981886e-09
"GHITM",14.0237660421914,0.409720271192233,0.0628469206491609,6.51933725567035,7.06187126317845e-11,1.21330423262631e-09
"KRTAP12-2",9.42888654203263,-0.522512048193482,0.0801618235803542,-6.51821559011461,7.11486843253159e-11,1.22127574652657e-09
"NDUFS6",18.2883906129014,0.388957604543976,0.0597151665315206,6.51354801696258,7.33961282721616e-11,1.25868578086013e-09
"ID2",19.7033417519123,0.408432269505513,0.0627175009615666,6.51225356947499,7.40316067587825e-11,1.26840819580047e-09
"BIN2",8.32654527660499,-0.51678348277769,0.0794111595366713,-6.50769345005024,7.63134455406771e-11,1.30627576437362e-09
"SNX13",14.9723089456269,0.383106702268142,0.0588710516814993,6.50755662291891,7.6382964605072e-11,1.30627576437362e-09
"IGFBP5",236.200497973426,0.782597729089798,0.120271297852605,6.50693675933295,7.66986811583653e-11,1.31046389303268e-09
"RPN2",36.6235592522933,0.406066858383723,0.0624329970776424,6.50404237167621,7.81898574047736e-11,1.3345433276218e-09
"WAS",10.5925485896842,-0.47227923906233,0.0726145248495009,-6.50392245960659,7.82522433241275e-11,1.3345433276218e-09
"TRA2B",18.9852858737994,0.363734637279682,0.0559290087932917,6.50350587517135,7.84693556746985e-11,1.33701377293243e-09
"KMT2E",17.2373626558855,0.393691363137169,0.0605454299470379,6.50241254346613,7.90419756202199e-11,1.34553147826729e-09
"AGRN",38.532680804036,0.43073326647339,0.0662480255162549,6.50182798833309,7.93498039317619e-11,1.34953012128063e-09
"RAPGEF2",12.4862132376482,0.42239758236894,0.0649673781207713,6.50168737891381,7.94240239573628e-11,1.34955201038296e-09
"BCAR3",19.7231469579296,0.460958581917343,0.0709168844609661,6.49998354300326,8.03287987240534e-11,1.36367347852283e-09
"TCEAL2",10.0818153071773,0.488557940977865,0.0751823736141225,6.49830428985143,8.12303779557611e-11,1.37771486131384e-09
"ARFIP1",11.9165550865457,0.430293203867951,0.0662208523368844,6.49785058154984,8.14756637754941e-11,1.38060959936057e-09
"RALGAPB",7.06679471903267,0.538391178257328,0.0829026764437554,6.49425569055777,8.34449224484668e-11,1.41268512807542e-09
"NEURL1B",8.72493358620007,-0.523757441840884,0.0807297811729818,-6.48778473359931,8.71076150378347e-11,1.47206984917146e-09
"PDHB",11.4583644218848,0.465584341296001,0.0717633026137235,6.4877775177388,8.71117858215924e-11,1.47206984917146e-09
"TSN",14.5620945283533,0.392328200794199,0.0605068160585266,6.48403314454211,8.93025900953071e-11,1.50771453204705e-09
"LARGE1",13.8124586867965,0.427357567079498,0.065935006789738,6.4814972787113,9.08168066986895e-11,1.5318816692366e-09
"H2BC17",9.76316149678134,-0.505844835205164,0.0780542144103011,-6.48068575190741,9.13066665885003e-11,1.5387418566062e-09
"GRIN2C",8.27912276527255,-0.521651994125358,0.0805070144774956,-6.47958438790669,9.19756143584604e-11,1.54860488452134e-09
"RPS4X",103.954920417403,0.458781737999469,0.0709055846685226,6.47031880696328,9.77963598182665e-11,1.64511258370655e-09
"SERPINB6",28.4658832048227,0.459880261350328,0.0710857745730671,6.46937118027222,9.84115857267814e-11,1.65395820371332e-09
"CALCRL",13.3469626855899,-0.594857689685853,0.0919523013668495,-6.46919849577914,9.85241042171937e-11,1.65434666464152e-09
"PTMS",53.1081125883159,0.402734248547844,0.0622557009069816,6.46903404315667,9.86313758665005e-11,1.65464639984925e-09
"PSMC5",16.255519245124,0.44909747398069,0.0694294083473273,6.46840416288782,9.90433009491066e-11,1.66005184851655e-09
"SETX",16.7521182103687,0.386794034335121,0.0599069721295674,6.45657793384314,1.07097041206763e-10,1.7934150683167e-09
"GH1",10.7055126029839,-0.464702466788838,0.0720009301287405,-6.45411755039736,1.08851296999072e-10,1.82114321850889e-09
"SULF1",24.6664228563986,0.527349226995015,0.0817284786900554,6.45245372784826,1.10053492053705e-10,1.83959333058876e-09
"RPL4",68.3779255133627,0.439746030343855,0.0681567602069124,6.45197965702683,1.10398401347014e-10,1.84369315751367e-09
"RAB31",14.0248934566699,0.416986719893715,0.0646488634845047,6.45002398214874,1.11832453425849e-10,1.86595826708017e-09
"PRKCA",15.5903296533531,0.426257418637236,0.0661115323517212,6.44755012437915,1.13672583730693e-10,1.89495269311057e-09
"SLC35E4",8.90137122721942,-0.505316740602089,0.0783805288265163,-6.44696773761928,1.14110065904249e-10,1.90053344688769e-09
"OLFML3",13.393452743385,-0.44982374091871,0.0697815154810899,-6.44617328554018,1.14709503897828e-10,1.90879915478903e-09
"ACTR3",23.1926188929159,0.355197434618856,0.0551441442566968,6.44125390658719,1.1849045345222e-10,1.96994371130267e-09
"CX3CL1",11.649741196298,0.496535226439136,0.0771125119203249,6.43910066050204,1.20183478829381e-10,1.99629721028623e-09
"SPRYD3",9.83919462636499,0.449518823184965,0.0698423206720944,6.43619540214635,1.22505307142421e-10,2.03303874741108e-09
"NDUFB5",12.8236326439647,0.407554373626746,0.0633244055746579,6.4359763021581,1.22682174880368e-10,2.03414960930675e-09
"ID3",22.0681253995206,0.518671773243318,0.0805987315652015,6.43523493696338,1.23282492516619e-10,2.04227326904881e-09
"TOR1AIP1",15.5054532058035,0.3892699333342,0.0605119164524195,6.43294670133745,1.25153546715522e-10,2.07141433669411e-09
"KIRREL1",29.4357914484056,0.448912142651679,0.0698545808836463,6.42638087542765,1.3067773894547e-10,2.16091231585968e-09
"MFF",16.6430284025494,0.407901929545226,0.0634937109738855,6.42428869393053,1.32487555672144e-10,2.1888836876405e-09
"AP3S1",21.3190579445921,0.429680603659404,0.0669145087302195,6.42133689409207,1.35082699923809e-10,2.22976831346134e-09
"LMO7",10.7785865851091,0.554936568486849,0.086453972205326,6.41886722299918,1.37292085517547e-10,2.26421813762628e-09
"NDUFB4",24.1464886570878,0.42759008119462,0.0666178897244196,6.41854737463835,1.37580794723218e-10,2.26695906104935e-09
"YWHAG",22.5863765194998,0.557747780802203,0.0869078906437327,6.41768862034191,1.38358882429708e-10,2.27495416205359e-09
"HPD",7.73986572735601,0.792597239680338,0.123502962686027,6.41763745939685,1.38405373092453e-10,2.27495416205359e-09
"UGGT1",15.0979736359661,0.383985516271414,0.0598331486896533,6.41760503467896,1.38434845788605e-10,2.27495416205359e-09
"YWHAZ",60.9732257012468,0.338213350130161,0.0527085175358717,6.41667354616802,1.39284153411799e-10,2.2868801905341e-09
"FBXW11",17.1986831936517,0.401017982357407,0.0625026887802825,6.41601169778659,1.39890702337952e-10,2.29480279792684e-09
"LMAN1",17.3750951244061,0.460238031964901,0.0717346220274118,6.41584243364426,1.40046237984413e-10,2.29531938677022e-09
"CYP2D6",10.7236451910875,-0.451655787440577,0.0704013677417982,-6.41544052236393,1.40416228856775e-10,2.29934681306705e-09
"GPM6B",10.5077463963036,0.558345575570242,0.0870348924490816,6.41519234250669,1.40645174781096e-10,2.30105951737347e-09
"PDLIM5",23.2237956795106,0.37402086103767,0.0583183189261042,6.41343694271429,1.42274979338395e-10,2.32566803681772e-09
"GPR182",10.3162481420188,-0.50805624930791,0.0792407168711586,-6.41155543978715,1.44042358213489e-10,2.35247996150255e-09
"EIF1",49.2163815301386,0.540889759410153,0.0843737283137004,6.41064191686697,1.44908190489476e-10,2.364533647987e-09
"NPNT",171.946223253663,0.643844267118116,0.100481019074907,6.40762079291949,1.47807974611536e-10,2.40972578168447e-09
"IFNAR1",17.5833181009786,0.368875517645032,0.0575893240528848,6.40527604224509,1.50097563021071e-10,2.44489903709675e-09
"CLCC1",11.7916063068106,0.433875417399565,0.0677926598286949,6.40003532087285,1.55341012185296e-10,2.52808275239817e-09
"CTNND1",15.5747150381329,0.450863885894634,0.0704768773165955,6.39733062901281,1.58116711562149e-10,2.57099440311599e-09
"NAPA",13.8536676556651,0.412023750994759,0.0644235325710649,6.39554731867987,1.59973290242881e-10,2.59889882585977e-09
"COX20",17.5697444052467,0.414494429624421,0.0648405409733432,6.39251960890988,1.63174293352235e-10,2.64857642472785e-09
"NOTCH4",19.8514775752008,0.396229911088476,0.0620499108242869,6.38566447275841,1.70654811601406e-10,2.76756935483997e-09
"TNPO1",14.8557993591583,0.420554386345179,0.0658647527451202,6.38512055108773,1.71262499519576e-10,2.77499237400195e-09
"MYH10",12.0263806172194,0.424498579425407,0.0664875817248206,6.38462955657382,1.71812870803227e-10,2.78147450686169e-09
"EIF4H",24.2268265682047,0.362939444595866,0.0568620638118644,6.38280463749432,1.73873669570972e-10,2.81237620781579e-09
"DNAJC19",10.2487706903107,0.461844068328781,0.0723860476950885,6.38029127207228,1.76751482054114e-10,2.85642744447976e-09
"RYBP",12.222773195773,0.428631806907664,0.0671822952933797,6.3801304351967,1.76937216866193e-10,2.85693391002795e-09
"DYNC1H1",19.9394357274742,0.420192565153037,0.0658786953202516,6.37827696966954,1.79091412444142e-10,2.88919572438221e-09
"CHTOP",16.8109346955,0.400137313587726,0.0627400719556019,6.37769930947614,1.79768022065774e-10,2.89758491315774e-09
"DUSP11",13.2807906569232,0.456095177591154,0.0715162468926116,6.37750437709663,1.79996908197395e-10,2.89874916386823e-09
